Hashes	sum.taxonomy
merged_vp1_Metazoa_16S_3	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;
merged_vp1_Metazoa_16S_22	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;
merged_vp1_Metazoa_16S_170	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;
merged_vp1_Metazoa_16S_205	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;
merged_vp1_Metazoa_16S_295	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;
merged_vp1_Metazoa_16S_313	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;
unmerged_vp1_Metazoa_16S_4	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;
forward_vp1_Metazoa_16S_104	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;;
forward_vp1_Metazoa_16S_434	Eukaryota;Chordata;Amphibia;Anura;Megophryidae;;
forward_vp1_Metazoa_16S_539	Eukaryota;Chordata;Amphibia;Anura;Hylidae;Pseudacris;Pseudacris regilla
merged_vp1_Metazoa_16S_65	Eukaryota;Chordata;Amphibia;Anura;Hylidae;Pseudacris;Pseudacris regilla
forward_vp1_Metazoa_16S_31	Eukaryota;Chordata;Amphibia;Anura;;;
forward_vp1_Metazoa_16S_40	Eukaryota;Chordata;Amphibia;Anura;;;
forward_vp1_Metazoa_16S_105	Eukaryota;Chordata;Amphibia;Anura;;;
forward_vp1_Metazoa_16S_152	Eukaryota;Chordata;Amphibia;Anura;;;
forward_vp1_Metazoa_16S_282	Eukaryota;Chordata;Amphibia;Anura;;;
forward_vp1_Metazoa_16S_352	Eukaryota;Chordata;Amphibia;Anura;;;
forward_vp1_Metazoa_16S_379	Eukaryota;Chordata;Amphibia;Anura;;;
forward_vp1_Metazoa_16S_410	Eukaryota;Chordata;Amphibia;Anura;;;
forward_vp1_Metazoa_16S_448	Eukaryota;Chordata;Amphibia;Anura;;;
forward_vp1_Metazoa_16S_529	Eukaryota;Chordata;Amphibia;Anura;;;
forward_vp1_Metazoa_16S_559	Eukaryota;Chordata;Amphibia;Anura;;;
forward_vp1_Metazoa_16S_560	Eukaryota;Chordata;Amphibia;Anura;;;
merged_vp1_Metazoa_16S_486	Eukaryota;Chordata;Amphibia;Anura;;;
merged_vp1_Metazoa_16S_706	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp1_Metazoa_16S_4	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp1_Metazoa_16S_12	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp1_Metazoa_16S_16	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp1_Metazoa_16S_17	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp1_Metazoa_16S_18	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp1_Metazoa_16S_20	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp1_Metazoa_16S_32	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp1_Metazoa_16S_42	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp1_Metazoa_16S_43	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp1_Metazoa_16S_46	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp1_Metazoa_16S_64	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp1_Metazoa_16S_68	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp1_Metazoa_16S_69	Eukaryota;Chordata;Amphibia;Anura;;;
reverse_vp1_Metazoa_16S_74	Eukaryota;Chordata;Amphibia;Anura;;;
merged_vp1_Metazoa_16S_521	Eukaryota;Chordata;;;;;
merged_vp1_Metazoa_16S_664	Eukaryota;Chlorophyta;Mamiellophyceae;Monomastigales;Monomastigaceae;Monomastix;
merged_vp1_Metazoa_16S_649	Eukaryota;Chlorophyta;Chlorophyceae;Sphaeropleales;Hydrodictyaceae;;
merged_vp1_Metazoa_16S_723	Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;Chlamydomonas reinhardtii
merged_vp1_Metazoa_16S_481	Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;Chlamydomonas mexicana
merged_vp1_Metazoa_16S_390	Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;
merged_vp1_Metazoa_16S_653	Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;
merged_vp1_Metazoa_16S_346	Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;;;
merged_vp1_Metazoa_16S_686	Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Crepidacanthidae;Crepidacantha;Crepidacantha crinispina
merged_vp1_Metazoa_16S_556	Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;;;
forward_vp1_Metazoa_16S_18	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
forward_vp1_Metazoa_16S_421	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
forward_vp1_Metazoa_16S_527	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
merged_vp1_Metazoa_16S_16	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
merged_vp1_Metazoa_16S_292	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
merged_vp1_Metazoa_16S_314	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
merged_vp1_Metazoa_16S_360	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
merged_vp1_Metazoa_16S_396	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
merged_vp1_Metazoa_16S_695	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
reverse_vp1_Metazoa_16S_29	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
reverse_vp1_Metazoa_16S_66	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;Eucypris;Eucypris virens
forward_vp1_Metazoa_16S_89	Eukaryota;Arthropoda;Ostracoda;Podocopida;Cyprididae;;
merged_vp1_Metazoa_16S_526	Eukaryota;Arthropoda;Ostracoda;Podocopida;Candonidae;Candona;Candona orbiculata
forward_vp1_Metazoa_16S_5	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_23	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_68	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_86	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_95	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_135	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_201	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_225	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_341	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_349	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_357	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_358	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_476	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_492	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_506	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_523	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_524	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_525	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_544	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_553	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_554	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_555	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_556	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_557	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_558	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_590	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
forward_vp1_Metazoa_16S_626	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp1_Metazoa_16S_5	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp1_Metazoa_16S_12	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp1_Metazoa_16S_85	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp1_Metazoa_16S_173	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp1_Metazoa_16S_211	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp1_Metazoa_16S_235	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp1_Metazoa_16S_243	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp1_Metazoa_16S_265	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp1_Metazoa_16S_279	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp1_Metazoa_16S_306	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp1_Metazoa_16S_430	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp1_Metazoa_16S_466	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp1_Metazoa_16S_515	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp1_Metazoa_16S_531	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp1_Metazoa_16S_532	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp1_Metazoa_16S_542	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
reverse_vp1_Metazoa_16S_5	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
reverse_vp1_Metazoa_16S_41	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
reverse_vp1_Metazoa_16S_70	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
reverse_vp1_Metazoa_16S_71	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
reverse_vp1_Metazoa_16S_72	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;NA;NA
merged_vp1_Metazoa_16S_383	Eukaryota;Arthropoda;Ostracoda;NA;Cyprididae;Heterocypris;NA
reverse_vp1_Metazoa_16S_37	Eukaryota;Arthropoda;Ostracoda;;Cyprididae;Heterocypris;
reverse_vp1_Metazoa_16S_47	Eukaryota;Arthropoda;Ostracoda;;Cyprididae;Heterocypris;
reverse_vp1_Metazoa_16S_56	Eukaryota;Arthropoda;Ostracoda;;Cyprididae;Heterocypris;
reverse_vp1_Metazoa_16S_57	Eukaryota;Arthropoda;Ostracoda;;Cyprididae;Heterocypris;
forward_vp1_Metazoa_16S_15	Eukaryota;Arthropoda;Ostracoda;;Cyprididae;;
forward_vp1_Metazoa_16S_226	Eukaryota;Arthropoda;Ostracoda;;Cyprididae;;
forward_vp1_Metazoa_16S_376	Eukaryota;Arthropoda;Ostracoda;;Cyprididae;;
forward_vp1_Metazoa_16S_442	Eukaryota;Arthropoda;Ostracoda;;Cyprididae;;
forward_vp1_Metazoa_16S_515	Eukaryota;Arthropoda;Ostracoda;;Cyprididae;;
forward_vp1_Metazoa_16S_619	Eukaryota;Arthropoda;Ostracoda;;Cyprididae;;
merged_vp1_Metazoa_16S_55	Eukaryota;Arthropoda;Ostracoda;;Cyprididae;;
merged_vp1_Metazoa_16S_158	Eukaryota;Arthropoda;Malacostraca;NA;Gonodactylidae;Gonodactylus;Gonodactylus chiragra
forward_vp1_Metazoa_16S_394	Eukaryota;Arthropoda;Malacostraca;NA;Gonodactylidae;Gonodactylus;Gonodactylus childi
forward_vp1_Metazoa_16S_645	Eukaryota;Arthropoda;Malacostraca;NA;Gonodactylidae;Gonodactylus;Gonodactylus childi
merged_vp1_Metazoa_16S_724	Eukaryota;Arthropoda;Malacostraca;Decapoda;Xanthidae;Xanthias;Xanthias lamarckii
merged_vp1_Metazoa_16S_86	Eukaryota;Arthropoda;Malacostraca;Amphipoda;Gammaridae;Gammarus;Gammarus balcanicus
merged_vp1_Metazoa_16S_200	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;Gonodactylus;Gonodactylus chiragra
forward_vp1_Metazoa_16S_11	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
forward_vp1_Metazoa_16S_82	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
forward_vp1_Metazoa_16S_122	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
forward_vp1_Metazoa_16S_382	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
merged_vp1_Metazoa_16S_10	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
merged_vp1_Metazoa_16S_118	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
merged_vp1_Metazoa_16S_164	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
merged_vp1_Metazoa_16S_175	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
merged_vp1_Metazoa_16S_190	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
merged_vp1_Metazoa_16S_203	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
merged_vp1_Metazoa_16S_204	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
merged_vp1_Metazoa_16S_278	Eukaryota;Arthropoda;Malacostraca;;Gonodactylidae;;
merged_vp1_Metazoa_16S_149	Eukaryota;Arthropoda;Malacostraca;;;;
merged_vp1_Metazoa_16S_308	Eukaryota;Arthropoda;Insecta;Zygentoma;Lepismatidae;NA;Lepismatidae sp. CH-2014
merged_vp1_Metazoa_16S_600	Eukaryota;Arthropoda;Insecta;Zygentoma;Lepismatidae;NA;Lepismatidae sp. CH-2014
merged_vp1_Metazoa_16S_439	Eukaryota;Arthropoda;Insecta;Thysanoptera;;;
merged_vp1_Metazoa_16S_448	Eukaryota;Arthropoda;Insecta;Psocoptera;Psocidae;Ptycta;Ptycta sp. Ptsp.MY.06.17.2008.02
merged_vp1_Metazoa_16S_436	Eukaryota;Arthropoda;Insecta;Psocoptera;Liposcelidae;Liposcelis;Liposcelis bostrychophila
merged_vp1_Metazoa_16S_557	Eukaryota;Arthropoda;Insecta;Psocoptera;Lachesillidae;Lachesilla;
merged_vp1_Metazoa_16S_453	Eukaryota;Arthropoda;Insecta;Psocoptera;;;
merged_vp1_Metazoa_16S_174	Eukaryota;Arthropoda;Insecta;Orthoptera;Stenopelmatidae;Stenopelmatus;Stenopelmatus fuscus
merged_vp1_Metazoa_16S_502	Eukaryota;Arthropoda;Insecta;Orthoptera;Acrididae;Marellia;Marellia remipes
forward_vp1_Metazoa_16S_8	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp1_Metazoa_16S_44	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp1_Metazoa_16S_158	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp1_Metazoa_16S_360	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp1_Metazoa_16S_499	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp1_Metazoa_16S_562	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp1_Metazoa_16S_568	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp1_Metazoa_16S_575	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp1_Metazoa_16S_603	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp1_Metazoa_16S_605	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp1_Metazoa_16S_609	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp1_Metazoa_16S_615	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp1_Metazoa_16S_620	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp1_Metazoa_16S_629	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;Sympetrum corruptum
forward_vp1_Metazoa_16S_591	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;
merged_vp1_Metazoa_16S_272	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;
merged_vp1_Metazoa_16S_647	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;
forward_vp1_Metazoa_16S_156	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;;
forward_vp1_Metazoa_16S_259	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;;
forward_vp1_Metazoa_16S_324	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;;
forward_vp1_Metazoa_16S_435	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;;
merged_vp1_Metazoa_16S_208	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;;
merged_vp1_Metazoa_16S_276	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;;
merged_vp1_Metazoa_16S_301	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;;
merged_vp1_Metazoa_16S_569	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;;
reverse_vp1_Metazoa_16S_6	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;;
reverse_vp1_Metazoa_16S_27	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;;
reverse_vp1_Metazoa_16S_77	Eukaryota;Arthropoda;Insecta;Odonata;Libellulidae;;
merged_vp1_Metazoa_16S_568	Eukaryota;Arthropoda;Insecta;Odonata;Coenagrionidae;;
forward_vp1_Metazoa_16S_610	Eukaryota;Arthropoda;Insecta;Odonata;;;
merged_vp1_Metazoa_16S_8	Eukaryota;Arthropoda;Insecta;Odonata;;;
merged_vp1_Metazoa_16S_245	Eukaryota;Arthropoda;Insecta;Odonata;;;
merged_vp1_Metazoa_16S_393	Eukaryota;Arthropoda;Insecta;Odonata;;;
merged_vp1_Metazoa_16S_420	Eukaryota;Arthropoda;Insecta;Neuroptera;Coniopterygidae;Coniopteryx;
merged_vp1_Metazoa_16S_92	Eukaryota;Arthropoda;Insecta;Mantodea;Iridopterygidae;Neomantis;Neomantis hyalina
merged_vp1_Metazoa_16S_384	Eukaryota;Arthropoda;Insecta;Lepidoptera;Noctuidae;Helicoverpa;
forward_vp1_Metazoa_16S_306	Eukaryota;Arthropoda;Insecta;Lepidoptera;Noctuidae;;
merged_vp1_Metazoa_16S_72	Eukaryota;Arthropoda;Insecta;Lepidoptera;Noctuidae;;
merged_vp1_Metazoa_16S_561	Eukaryota;Arthropoda;Insecta;Lepidoptera;Noctuidae;;
merged_vp1_Metazoa_16S_624	Eukaryota;Arthropoda;Insecta;Lepidoptera;Noctuidae;;
merged_vp1_Metazoa_16S_400	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nepticulidae;Stigmella;Stigmella roborella
merged_vp1_Metazoa_16S_459	Eukaryota;Arthropoda;Insecta;Lepidoptera;Elachistidae;Ethmia;Ethmia eupostica
merged_vp1_Metazoa_16S_113	Eukaryota;Arthropoda;Insecta;Lepidoptera;;;
merged_vp1_Metazoa_16S_267	Eukaryota;Arthropoda;Insecta;Lepidoptera;;;
merged_vp1_Metazoa_16S_379	Eukaryota;Arthropoda;Insecta;Lepidoptera;;;
merged_vp1_Metazoa_16S_392	Eukaryota;Arthropoda;Insecta;Lepidoptera;;;
merged_vp1_Metazoa_16S_438	Eukaryota;Arthropoda;Insecta;Lepidoptera;;;
merged_vp1_Metazoa_16S_475	Eukaryota;Arthropoda;Insecta;Lepidoptera;;;
merged_vp1_Metazoa_16S_482	Eukaryota;Arthropoda;Insecta;Lepidoptera;;;
merged_vp1_Metazoa_16S_510	Eukaryota;Arthropoda;Insecta;Lepidoptera;;;
merged_vp1_Metazoa_16S_547	Eukaryota;Arthropoda;Insecta;Lepidoptera;;;
merged_vp1_Metazoa_16S_564	Eukaryota;Arthropoda;Insecta;Lepidoptera;;;
merged_vp1_Metazoa_16S_575	Eukaryota;Arthropoda;Insecta;Lepidoptera;;;
merged_vp1_Metazoa_16S_642	Eukaryota;Arthropoda;Insecta;Hymenoptera;Eulophidae;Leptocybe;Leptocybe invasa
merged_vp1_Metazoa_16S_366	Eukaryota;Arthropoda;Insecta;Hymenoptera;;;
merged_vp1_Metazoa_16S_652	Eukaryota;Arthropoda;Insecta;Hemiptera;Saldidae;Saldula;Saldula brevicornis
merged_vp1_Metazoa_16S_425	Eukaryota;Arthropoda;Insecta;Hemiptera;Saldidae;;
merged_vp1_Metazoa_16S_662	Eukaryota;Arthropoda;Insecta;Hemiptera;Rhyparochromidae;Udeocoris;Udeocoris nigroaeneus
merged_vp1_Metazoa_16S_357	Eukaryota;Arthropoda;Insecta;Hemiptera;Rhyparochromidae;Ozophora;Ozophora sp. BOLD:ABX1620
merged_vp1_Metazoa_16S_450	Eukaryota;Arthropoda;Insecta;Hemiptera;Rhyparochromidae;Ozophora;Ozophora sp. BOLD:ABX1620
merged_vp1_Metazoa_16S_381	Eukaryota;Arthropoda;Insecta;Hemiptera;Psyllidae;Cacopsylla;
merged_vp1_Metazoa_16S_701	Eukaryota;Arthropoda;Insecta;Hemiptera;Psyllidae;;
merged_vp1_Metazoa_16S_581	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Taylorilygus;Taylorilygus apicalis
merged_vp1_Metazoa_16S_517	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Polymerus;Polymerus sp. WCW-2003e
merged_vp1_Metazoa_16S_376	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Phytocoris;Phytocoris becki
merged_vp1_Metazoa_16S_298	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Phytocoris;
merged_vp1_Metazoa_16S_312	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Phytocoris;
merged_vp1_Metazoa_16S_139	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Keltonia;Keltonia tuckeri
merged_vp1_Metazoa_16S_528	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Keltonia;Keltonia tuckeri
merged_vp1_Metazoa_16S_311	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Irbisia;
merged_vp1_Metazoa_16S_472	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Europiella;Europiella decolor
forward_vp1_Metazoa_16S_120	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Ectopiocerus;Ectopiocerus anthracinus
merged_vp1_Metazoa_16S_40	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Ectopiocerus;Ectopiocerus anthracinus
merged_vp1_Metazoa_16S_691	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Ectopiocerus;Ectopiocerus anthracinus
merged_vp1_Metazoa_16S_46	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Brooksetta;
forward_vp1_Metazoa_16S_102	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;;
merged_vp1_Metazoa_16S_212	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;;
merged_vp1_Metazoa_16S_240	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;;
merged_vp1_Metazoa_16S_242	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;;
merged_vp1_Metazoa_16S_394	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;;
forward_vp1_Metazoa_16S_621	Eukaryota;Arthropoda;Insecta;Hemiptera;Corixidae;Sigara;Sigara sp. YT-2009
merged_vp1_Metazoa_16S_69	Eukaryota;Arthropoda;Insecta;Hemiptera;Corixidae;Sigara;Sigara septemlineata
merged_vp1_Metazoa_16S_417	Eukaryota;Arthropoda;Insecta;Hemiptera;Corixidae;Sigara;Sigara septemlineata
merged_vp1_Metazoa_16S_461	Eukaryota;Arthropoda;Insecta;Hemiptera;Corixidae;Sigara;Sigara septemlineata
merged_vp1_Metazoa_16S_546	Eukaryota;Arthropoda;Insecta;Hemiptera;Corixidae;Sigara;Sigara septemlineata
merged_vp1_Metazoa_16S_106	Eukaryota;Arthropoda;Insecta;Hemiptera;Corixidae;NA;Corixidae sp. CW-2009
merged_vp1_Metazoa_16S_132	Eukaryota;Arthropoda;Insecta;Hemiptera;Corixidae;;
merged_vp1_Metazoa_16S_468	Eukaryota;Arthropoda;Insecta;Hemiptera;Coreidae;Anasa;Anasa sp. WCW-2003
merged_vp1_Metazoa_16S_537	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Canualna;Canualna liberiana
merged_vp1_Metazoa_16S_719	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadellidae;Nesophrosyne;
merged_vp1_Metazoa_16S_369	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadellidae;Macrosteles;
forward_vp1_Metazoa_16S_634	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadellidae;Gunungidia;Gunungidia aurantiifasciata
merged_vp1_Metazoa_16S_122	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadellidae;Gunungidia;Gunungidia aurantiifasciata
merged_vp1_Metazoa_16S_659	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadellidae;Empoasca;Empoasca vitis
merged_vp1_Metazoa_16S_679	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadellidae;Cabrulus;Cabrulus laberculus
merged_vp1_Metazoa_16S_619	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadellidae;;
